areaCode,areaName,areaType,date,cumCasesByPublishDate
W92000004,Wales,nation,2020-08-28,17877
W92000004,Wales,nation,2020-08-27,17843
W92000004,Wales,nation,2020-08-26,17808
W92000004,Wales,nation,2020-08-25,17774
W92000004,Wales,nation,2020-08-24,17746
W92000004,Wales,nation,2020-08-23,17727
W92000004,Wales,nation,2020-08-22,17707
W92000004,Wales,nation,2020-08-21,17673
W92000004,Wales,nation,2020-08-20,17639
W92000004,Wales,nation,2020-08-19,17620
W92000004,Wales,nation,2020-08-18,17599
W92000004,Wales,nation,2020-08-17,17575
W92000004,Wales,nation,2020-08-16,17561
W92000004,Wales,nation,2020-08-15,17543
W92000004,Wales,nation,2020-08-14,17516
W92000004,Wales,nation,2020-08-13,17499
W92000004,Wales,nation,2020-08-12,17484
W92000004,Wales,nation,2020-08-11,17476
W92000004,Wales,nation,2020-08-10,17463
W92000004,Wales,nation,2020-08-09,17451
W92000004,Wales,nation,2020-08-08,17425
W92000004,Wales,nation,2020-08-07,17406
W92000004,Wales,nation,2020-08-06,17389
W92000004,Wales,nation,2020-08-05,17374
W92000004,Wales,nation,2020-08-04,17361
W92000004,Wales,nation,2020-08-03,17339
W92000004,Wales,nation,2020-08-02,17315
W92000004,Wales,nation,2020-08-01,17279
W92000004,Wales,nation,2020-07-31,17258
W92000004,Wales,nation,2020-07-30,17232
W92000004,Wales,nation,2020-07-29,17223
W92000004,Wales,nation,2020-07-28,17191
W92000004,Wales,nation,2020-07-27,17170
W92000004,Wales,nation,2020-07-26,17125
W92000004,Wales,nation,2020-07-25,17105
W92000004,Wales,nation,2020-07-24,17075
W92000004,Wales,nation,2020-07-23,17030
W92000004,Wales,nation,2020-07-22,16987
W92000004,Wales,nation,2020-07-21,16965
W92000004,Wales,nation,2020-07-20,16943
W92000004,Wales,nation,2020-07-19,16928
W92000004,Wales,nation,2020-07-18,16897
W92000004,Wales,nation,2020-07-17,16887
W92000004,Wales,nation,2020-07-16,16871
W92000004,Wales,nation,2020-07-15,16854
W92000004,Wales,nation,2020-07-14,16836
W92000004,Wales,nation,2020-07-13,15973
W92000004,Wales,nation,2020-07-12,15962
W92000004,Wales,nation,2020-07-11,15946
W92000004,Wales,nation,2020-07-10,15939
W92000004,Wales,nation,2020-07-09,15929
W92000004,Wales,nation,2020-07-08,15913
W92000004,Wales,nation,2020-07-07,15900
W92000004,Wales,nation,2020-07-06,15898
W92000004,Wales,nation,2020-07-05,15890
W92000004,Wales,nation,2020-07-04,15875
W92000004,Wales,nation,2020-07-03,15841
W92000004,Wales,nation,2020-07-02,15815
W92000004,Wales,nation,2020-07-01,15775
W92000004,Wales,nation,2020-06-30,15743
W92000004,Wales,nation,2020-06-29,15717
W92000004,Wales,nation,2020-06-28,15602
W92000004,Wales,nation,2020-06-27,15577
W92000004,Wales,nation,2020-06-26,15531
W92000004,Wales,nation,2020-06-25,15466
W92000004,Wales,nation,2020-06-24,15341
W92000004,Wales,nation,2020-06-23,15295
W92000004,Wales,nation,2020-06-22,15197
W92000004,Wales,nation,2020-06-21,15126
W92000004,Wales,nation,2020-06-20,15026
W92000004,Wales,nation,2020-06-19,15001
W92000004,Wales,nation,2020-06-18,14970
W92000004,Wales,nation,2020-06-17,14922
W92000004,Wales,nation,2020-06-16,14869
W92000004,Wales,nation,2020-06-15,14804
W92000004,Wales,nation,2020-06-14,14742
W92000004,Wales,nation,2020-06-13,14703
W92000004,Wales,nation,2020-06-12,14658
W92000004,Wales,nation,2020-06-11,14581
W92000004,Wales,nation,2020-06-10,14518
W92000004,Wales,nation,2020-06-09,14480
W92000004,Wales,nation,2020-06-08,14438
W92000004,Wales,nation,2020-06-07,14396
W92000004,Wales,nation,2020-06-06,14356
W92000004,Wales,nation,2020-06-05,14314
W92000004,Wales,nation,2020-06-04,14238
W92000004,Wales,nation,2020-06-03,14203
W92000004,Wales,nation,2020-06-02,14121
W92000004,Wales,nation,2020-06-01,14054
W92000004,Wales,nation,2020-05-31,13995
W92000004,Wales,nation,2020-05-30,13913
W92000004,Wales,nation,2020-05-29,13827
W92000004,Wales,nation,2020-05-28,13725
W92000004,Wales,nation,2020-05-27,13653
W92000004,Wales,nation,2020-05-26,13556
W92000004,Wales,nation,2020-05-25,13415
W92000004,Wales,nation,2020-05-24,13309
W92000004,Wales,nation,2020-05-23,13169
W92000004,Wales,nation,2020-05-22,12984
W92000004,Wales,nation,2020-05-21,12846
W92000004,Wales,nation,2020-05-20,12680
W92000004,Wales,nation,2020-05-19,12570
W92000004,Wales,nation,2020-05-18,12404
W92000004,Wales,nation,2020-05-17,12304
W92000004,Wales,nation,2020-05-16,12142
W92000004,Wales,nation,2020-05-15,11960
W92000004,Wales,nation,2020-05-14,11834
W92000004,Wales,nation,2020-05-13,11706
W92000004,Wales,nation,2020-05-12,11573
W92000004,Wales,nation,2020-05-11,11468
W92000004,Wales,nation,2020-05-10,11344
W92000004,Wales,nation,2020-05-09,11121
W92000004,Wales,nation,2020-05-08,11003
W92000004,Wales,nation,2020-05-07,10851
W92000004,Wales,nation,2020-05-06,10764
W92000004,Wales,nation,2020-05-05,10669
W92000004,Wales,nation,2020-05-04,10524
W92000004,Wales,nation,2020-05-03,10329
W92000004,Wales,nation,2020-05-02,10155
W92000004,Wales,nation,2020-05-01,9972
W92000004,Wales,nation,2020-04-30,9812
W92000004,Wales,nation,2020-04-29,9629
W92000004,Wales,nation,2020-04-28,9512
W92000004,Wales,nation,2020-04-27,9280
W92000004,Wales,nation,2020-04-26,9078
W92000004,Wales,nation,2020-04-25,8900
W92000004,Wales,nation,2020-04-24,8601
W92000004,Wales,nation,2020-04-23,8358
W92000004,Wales,nation,2020-04-22,8124
W92000004,Wales,nation,2020-04-21,7850
W92000004,Wales,nation,2020-04-20,7546
W92000004,Wales,nation,2020-04-19,7270
W92000004,Wales,nation,2020-04-18,6936
W92000004,Wales,nation,2020-04-17,6645
W92000004,Wales,nation,2020-04-16,6401
W92000004,Wales,nation,2020-04-15,6118
W92000004,Wales,nation,2020-04-14,5848
W92000004,Wales,nation,2020-04-13,5610
W92000004,Wales,nation,2020-04-12,5297
W92000004,Wales,nation,2020-04-11,4930
W92000004,Wales,nation,2020-04-10,4591
W92000004,Wales,nation,2020-04-09,4089
W92000004,Wales,nation,2020-04-08,4073
W92000004,Wales,nation,2020-04-07,3790
W92000004,Wales,nation,2020-04-06,3499
W92000004,Wales,nation,2020-04-05,3197
W92000004,Wales,nation,2020-04-04,2853
W92000004,Wales,nation,2020-04-03,2466
W92000004,Wales,nation,2020-04-02,2121
W92000004,Wales,nation,2020-04-01,1837
W92000004,Wales,nation,2020-03-31,1563
W92000004,Wales,nation,2020-03-30,1451
W92000004,Wales,nation,2020-03-29,1241
W92000004,Wales,nation,2020-03-28,1093
W92000004,Wales,nation,2020-03-27,921
W92000004,Wales,nation,2020-03-26,741
W92000004,Wales,nation,2020-03-25,628
W92000004,Wales,nation,2020-03-24,478
W92000004,Wales,nation,2020-03-23,418
W92000004,Wales,nation,2020-03-22,347
W92000004,Wales,nation,2020-03-21,280
W92000004,Wales,nation,2020-03-20,191
W92000004,Wales,nation,2020-03-19,170
W92000004,Wales,nation,2020-03-18,149
W92000004,Wales,nation,2020-03-17,136
W92000004,Wales,nation,2020-03-16,124
W92000004,Wales,nation,2020-03-15,94
W92000004,Wales,nation,2020-03-14,60
W92000004,Wales,nation,2020-03-13,38
W92000004,Wales,nation,2020-03-12,25
W92000004,Wales,nation,2020-03-11,15
W92000004,Wales,nation,2020-03-10,6
W92000004,Wales,nation,2020-03-09,4
W92000004,Wales,nation,2020-03-08,2
W92000004,Wales,nation,2020-03-07,2
W92000004,Wales,nation,2020-03-06,2
W92000004,Wales,nation,2020-03-05,2
W92000004,Wales,nation,2020-03-04,1
W92000004,Wales,nation,2020-03-03,1
W92000004,Wales,nation,2020-03-02,1
W92000004,Wales,nation,2020-03-01,1
W92000004,Wales,nation,2020-02-29,1
W92000004,Wales,nation,2020-02-28,1
